generocity,corruption,freedom,social_factor,gdp,country,year,life_expectancy,hapiness
0.0522638224065304,0.0329628810286522,0.373783111572266,1.46928238868713,1.28177809715271,Russia,2017,0.547349333763123,5.962999820709231
0.24001564085483604,0.0965810716152191,0.5475093722343439,1.0814177989959701,0.907975316047668,Belize,2017,0.45019176602363603,5.955999851226809
0.12057276815175999,0.163760736584663,0.505625545978546,1.43633782863617,1.41691517829895,Japan,2017,0.9134758710861209,5.92000007629395
0.010164656676352,0.0118656428530812,0.234231784939766,1.47351610660553,1.3145823478698702,Lithuania,2017,0.62894994020462,5.90199995040894
0.0694366469979286,0.14609611034393302,0.233335807919502,1.1462174654007,1.09186446666718,Algeria,2017,0.6175846457481379,5.872000217437741
0.153074786067009,0.0738427266478539,0.32570791244506797,1.40471494197845,1.26074862480164,Latvia,2017,0.638566970825195,5.849999904632571
0.206674367189407,0.0632826685905457,0.257921665906906,1.1282744407653797,1.40167844295502,South Korea,2017,0.900214076042175,5.837999820709231
0.20877912640571603,0.0100912861526012,0.24072904884815197,1.25182557106018,0.7288706302642819,Moldova,2017,0.5894652009010309,5.837999820709231
0.133519917726517,0.0043879006989300294,0.457003742456436,1.15009129047394,1.21768391132355,Romania,2017,0.6851583123207089,5.824999809265139
0.22556072473526,0.0604777261614799,0.5587329268455511,1.2276190519332901,0.833756566047668,Bolivia,2017,0.47363024950027505,5.82299995422363
0.24992498755454998,0.25927034020423895,0.41827192902565,1.49314916133881,1.1307767629623402,Turkmenistan,2017,0.437726080417633,5.82200002670288
0.20196442306041698,0.11928288638591802,0.43745428323745705,1.3843690156936599,1.2845562696456898,Kazakhstan,2017,0.6060415506362921,5.8189997673034695
0.266845703125,0.155353352427483,0.47120362520217896,1.18630337715149,1.3469113111496,North Cyprus,2017,0.834647238254547,5.80999994277954
0.242649093270302,0.0451289787888527,0.572575807571411,1.4525188207626298,1.3412059545516999,Slovenia,2017,0.7908282279968258,5.75799989700317
0.126819714903831,0.0470490865409374,0.45000287890434293,1.21877038478851,1.0352252721786501,Peru,2017,0.6301661133766171,5.71500015258789
0.360933750867844,0.0421815551817417,0.491247326135635,1.20956099033356,1.1893955469131499,Mauritius,2017,0.6380074620246889,5.62900018692017
0.271254301071167,0.0412379764020443,0.35511153936386103,1.13136327266693,1.3559380769729599,Cyprus,2017,0.84471470117569,5.62099981307983
0.0988908112049103,0.18324892222881303,0.479131430387497,1.47667109966278,1.3208793401718102,Estonia,2017,0.695168316364288,5.61100006103516
0.15513750910759,0.156313821673393,0.295400261878967,1.4449452161788898,1.15655755996704,Belarus,2017,0.6377142667770389,5.5689997673034695
0.15207366645336198,0.0926102101802826,0.465733230113983,1.3575643301010099,1.1018030643463101,Libya,2017,0.520169019699097,5.525000095367429
0.0466930419206619,0.0996715798974037,0.300740599632263,1.33775317668915,1.1982743740081798,Turkey,2017,0.6376056075096129,5.5
0.224150657653809,0.091065913438797,0.473507791757584,1.50728487968445,0.932537317276001,Paraguay,2017,0.579250693321228,5.493000030517581
0.374465793371201,0.29393374919891396,0.490968644618988,1.26279091835022,1.55167484283447,"Hong Kong S.A.R., China",2017,0.943062424659729,5.47200012207031
0.193513423204422,0.0993318930268288,0.585214674472809,1.25391757488251,0.85769921541214,Philippines,2017,0.46800905466079706,5.42999982833862
0.22012588381767298,0.0409037806093693,0.20871552824974102,1.2581897974014298,1.06931757926941,Serbia,2017,0.65078467130661,5.39499998092651
0.17217046022415197,0.11980327218771002,0.418421149253845,1.2390888929367099,0.9910123944282528,Jordan,2017,0.6045900583267211,5.33599996566772
0.0784016624093056,0.0366369374096394,0.17586351931095098,1.34313309192657,1.2860119342803997,Hungary,2017,0.6877634525299069,5.32399988174438
0.23381833732128102,0.0552677810192108,0.474307239055634,1.3682180643081698,0.925579309463501,Jamaica,2017,0.6410223841667181,5.31099987030029
0.248002976179123,0.0431031100451946,0.255772292613983,0.9679830074310299,1.22255623340607,Croatia,2017,0.701288521289825,5.2930002212524405
0.319931447505951,0.0574716180562973,0.260287940502167,1.1378535032272301,0.951484382152557,Kosovo,2017,0.541452050209045,5.27899980545044
0.0288068410009146,0.0227942746132612,0.47278770804405196,1.16083741188049,1.08116579055786,China,2017,0.741415500640869,5.2729997634887695
0.31544601917266807,0.12434806674718901,0.23521526157856,0.6726906895637509,0.7268835306167599,Pakistan,2017,0.40204778313636796,5.26900005340576
0.611704587936401,0.0153171354904771,0.443323463201523,1.2744446992874099,0.995538592338562,Indonesia,2017,0.49234572052955605,5.26200008392334
0.0650196298956871,0.0644911229610443,0.15399712324142498,1.43133759498596,1.12843120098114,Venezuela,2017,0.617144227027893,5.25
0.197911024093628,0.0881741940975189,0.194989055395126,1.23837649822235,1.12112903594971,Montenegro,2017,0.6674646735191351,5.23699998855591
0.0322099551558495,0.0877631828188896,0.408158332109451,0.774864435195923,0.8781145811080929,Morocco,2017,0.59771066904068,5.2350001335144
0.0452693402767181,0.180987507104874,0.39815583825111406,1.15240025520325,1.1536017656326298,Azerbaijan,2017,0.5407757759094239,5.234000205993651
0.186967849731445,0.113945253193378,0.55258983373642,1.4024167060852097,1.07937383651733,Dominican Republic,2017,0.574873745441437,5.230000019073491
0.0,0.043289776891470004,0.0957312509417534,1.23941457271576,1.28948748111725,Greece,2017,0.8101989030838009,5.2270002365112305
0.26445075869560203,0.037513829767704,0.28851598501205394,1.1296242475509601,1.07498753070831,Lebanon,2017,0.7350810766220089,5.22499990463257
0.0951027125120163,0.0158694516867399,0.498465299606323,1.36704301834106,1.3151752948761002,Portugal,2017,0.795843541622162,5.19500017166138
0.328867495059967,0.0,0.204403176903725,1.0693359375,0.982409417629242,Bosnia and Herzegovina,2017,0.705186307430267,5.18200016021729
0.23618887364864302,0.0733454525470734,0.348079860210419,1.14394497871399,0.730573117733002,Honduras,2017,0.582569479942322,5.1810002326965305
0.25376096367836,0.0602777935564518,0.325905978679657,1.20789301395416,1.06457793712616,Macedonia,2017,0.644948184490204,5.175000190734861
0.291631311178207,0.28241032361984303,0.602126955986023,0.7211513519287109,0.0226431842893362,Somalia,2017,0.11398913711309401,5.151000022888179
0.23496805131435397,0.0876332372426987,0.571055591106415,1.27749133110046,0.7885475754737851,Vietnam,2017,0.6521689891815191,5.07399988174438
0.23094719648361198,0.0261215660721064,0.394952565431595,1.21577048301697,0.783756256103516,Nigeria,2017,0.0569157302379608,5.07399988174438
0.24899764358997303,0.14637714624404902,0.47156670689582797,1.27146327495575,0.524713635444641,Tajikistan,2017,0.5292351245880129,5.04099988937378
0.474054545164108,0.17338038980960802,0.5015376806259161,1.3401265144348102,0.885416388511658,Bhutan,2017,0.495879292488098,5.01100015640259
0.42858037352562,0.0394391790032387,0.454943388700485,1.39423859119415,0.5962200760841371,Kyrgyzstan,2017,0.553457796573639,5.0040001869201705
0.39409616589546204,0.0729755461215973,0.44030594825744607,1.17928326129913,0.479820191860199,Nepal,2017,0.504130780696869,4.961999893188481
0.338464230298996,0.0329022891819477,0.39414396882057207,1.4930112361908001,1.0272358655929599,Mongolia,2017,0.557783484458923,4.95499992370605
0.13936237990856198,0.0725094974040985,0.479246735572815,1.38478863239288,1.05469870567322,South Africa,2017,0.18708007037639604,4.8289999961853
0.0496933571994305,0.0867231488227844,0.289680689573288,0.8683514595031742,1.00726580619812,Tunisia,2017,0.613212049007416,4.80499982833862
0.114173173904419,0.0892826020717621,0.25471106171608,1.1556471586227401,0.716249227523804,Palestinian Territories,2017,0.565666973590851,4.77500009536743
0.128631442785263,0.114381365478039,0.28211015462875394,0.997471392154694,0.989701807498932,Egypt,2017,0.520187258720398,4.7350001335144
0.113177694380283,0.0110515309497714,0.28923171758651695,1.4343794584274299,1.1614590883255,Bulgaria,2017,0.708217680454254,4.71400022506714
0.293040901422501,0.0710951760411263,0.318697690963745,0.984136044979095,0.36842092871666,Sierra Leone,2017,0.005564753897488121,4.70900011062622
0.23629845678806302,0.0513066314160824,0.430388748645782,0.946018218994141,0.564305365085602,Cameroon,2017,0.132892116904259,4.69500017166138
0.387242913246155,0.048761073499918005,0.24932260811328896,0.7115512490272521,1.15687310695648,Iran,2017,0.639333188533783,4.69199991226196
0.20131294429302202,0.0398642159998417,0.381498634815216,0.8036852478981021,0.996192753314972,Albania,2017,0.731159746646881,4.64400005340576
0.17225535213947304,0.123717859387398,0.478356659412384,0.735131740570068,0.586682975292206,Bangladesh,2017,0.533241033554077,4.60799980163574
0.0771337449550629,0.0931469723582268,0.520303547382355,1.0984708070755,0.964434325695038,Namibia,2017,0.33861181139946,4.57399988174438
0.444860309362411,0.0646413192152977,0.45276376605033897,1.0679507255554201,0.560479462146759,Kenya,2017,0.30998834967613204,4.55299997329712
0.322228103876114,0.17943638563156103,0.48079109191894503,0.870701014995575,0.23430564999580397,Mozambique,2017,0.10665443539619399,4.550000190734861
0.8380751609802249,0.188816204667091,0.514492034912109,1.12323594093323,0.36711055040359497,Myanmar,2017,0.397522568702698,4.54500007629395
0.183468893170357,0.11546044796705199,0.37792226672172496,1.17969191074371,0.479309022426605,Senegal,2017,0.409362852573395,4.53499984741211
0.249580144882202,0.0782135501503944,0.461603492498398,1.00318729877472,0.6364067792892459,Zambia,2017,0.25783589482307395,4.513999938964839
0.19963726401329,0.10721575468778599,0.288555532693863,0.978613197803497,1.1027104854583702,Iraq,2017,0.501180469989777,4.49700021743774
0.0437853783369064,0.0760467872023582,0.31232857704162603,1.1556202173233001,1.1982102394104,Gabon,2017,0.35657858848571794,4.46500015258789
0.31265074014663696,0.16545571386814098,0.408842742443085,0.8646692037582401,0.339233845472336,Ethiopia,2017,0.35340970754623396,4.46000003814697
0.49086356163024897,0.0736539661884308,0.561213254928589,1.25997638702393,1.00985014438629,Sri Lanka,2017,0.625130832195282,4.44000005722046
0.0834880918264389,0.0266744215041399,0.198303267359734,1.00748372077942,0.900596737861633,Armenia,2017,0.637524425983429,4.37599992752075
0.23153848946094502,0.0922268852591515,0.469987004995346,0.754372596740723,0.7922212481498722,India,2017,0.455427616834641,4.31500005722046
0.201870024204254,0.136957004666328,0.0960980430245399,1.2720308303833001,0.6484572887420649,Mauritania,2017,0.285349279642105,4.29199981689453
0.12085212767124198,0.0796181336045265,0.4350258708000179,0.8320443630218509,0.8089642524719242,Congo (Brazzaville),2017,0.28995743393898,4.29099988937378
0.0540088154375553,0.25166663527488703,0.309410035610199,0.57061493396759,0.950612664222717,Georgia,2017,0.649546980857849,4.28599977493286
0.246455833315849,0.0602413564920425,0.235961347818375,1.22902345657349,0.0921023488044739,Congo (Kinshasa),2017,0.191407024860382,4.2800002098083505
0.183354198932648,0.10497024655342098,0.306613743305206,1.2814733982086202,0.476180493831635,Mali,2017,0.16936567425727803,4.19000005722046
0.201237469911575,0.130061775445938,0.4477061927318571,0.904780030250549,0.6030489206314089,Ivory Coast,2017,0.0486421696841717,4.17999982833862
0.385922968387604,0.0681059509515762,0.633375823497772,1.00623834133148,0.6017650961875921,Cambodia,2017,0.429783403873444,4.1680002212524405
0.182317450642586,0.089847519993782,0.0149958552792668,1.21400856971741,0.6595166921615601,Sudan,2017,0.290920823812485,4.138999938964839
0.25692394375801103,0.0253363698720932,0.423026293516159,0.873664736747742,0.667224824428558,Ghana,2017,0.29563772678375205,4.11999988555908
0.270061463117599,0.0230294708162546,0.12297477573156401,1.39453756809235,0.89465194940567,Ukraine,2017,0.575903952121735,4.09600019454956
0.32576605677604703,0.057069718837738,0.443185955286026,1.12982773780823,0.381430715322495,Uganda,2017,0.21763260662555703,4.08099985122681
0.250864684581757,0.12032810598611803,0.32436785101890603,1.04328000545502,0.35022771358490007,Burkina Faso,2017,0.21584425866603896,4.03200006484985
0.22867384552955602,0.13857294619083402,0.36365869641304,0.993025004863739,0.16192533075809498,Niger,2017,0.26850500702858,4.02799987792969
0.28717046976089505,0.0727116540074348,0.466914653778076,0.5125688314437871,0.233442038297653,Malawi,2017,0.315089583396912,3.97000002861023
0.21611385047435802,0.0535818822681904,0.16234202682972002,0.953855872154236,0.43801298737525896,Chad,2017,0.0411347150802612,3.9360001087188703
0.189143493771553,0.0953753814101219,0.336384207010269,1.08309590816498,0.37584653496742204,Zimbabwe,2017,0.19676375389099102,3.875
0.157497271895409,0.119094640016556,0.390661299228668,1.19009518623352,0.521021246910095,Lesotho,2017,0.0,3.80800008773804
0.09792649000883098,0.0697203353047371,0.0,1.1044119596481299,0.8584281802177429,Angola,2017,0.0498686656355858,3.79500007629395
0.311870932579041,0.0611578300595284,0.106179520487785,0.581543326377869,0.401477217674255,Afghanistan,2017,0.18074677884578697,3.7939999103546103
0.0993484482169151,0.0985831990838051,0.505196332931519,1.2215549945831299,1.12209415435791,Botswana,2017,0.34175550937652605,3.7660000324249303
0.207948461174965,0.0609290152788162,0.42596277594566295,0.43529984354972795,0.43108540773391707,Benin,2017,0.20993021130561804,3.65700006484985
0.208732530474663,0.0672319754958153,0.18919676542282102,0.9130203723907471,0.305808693170547,Madagascar,2017,0.375223308801651,3.64400005340576
0.48920378088951094,0.0998721495270729,0.0303698573261499,0.640449821949005,0.368610262870789,Haiti,2017,0.277321130037308,3.6029999256133998
0.104125209152699,0.0567674227058887,0.24946372210979503,0.93538224697113,0.5916834473609921,Yemen,2017,0.310080915689468,3.59299993515015
0.285670816898346,0.116793513298035,0.147062435746193,0.601323127746582,0.39724862575531,South Sudan,2017,0.163486003875732,3.5910000801086404
0.26654988527298,0.0389482490718365,0.33288118243217496,0.8721179366111759,0.11904179304838199,Liberia,2017,0.229918196797371,3.5329999923706095
0.264815092086792,0.110937617719173,0.348587512969971,0.7912446856498722,0.24454993009567302,Guinea,2017,0.194129139184952,3.50699996948242
0.19689615070819896,0.0956650152802467,0.38042613863945,0.4318825304508211,0.30544471740722695,Togo,2017,0.247105568647385,3.4949998855590803
0.25275602936744695,0.455220013856888,0.5818438529968261,0.945707023143768,0.368745893239975,Rwanda,2017,0.326424807310104,3.47099995613098
0.49366372823715204,0.15134713053703303,0.0815394446253777,0.396102607250214,0.777153134346008,Syria,2017,0.5005333423614501,3.46199989318848
0.354256361722946,0.0660351067781448,0.390017777681351,1.04198980331421,0.511135876178741,Tanzania,2017,0.364509284496307,3.34899997711182
0.20443518459796897,0.0841479450464249,0.0599007532000542,0.629793584346771,0.09162256866693501,Burundi,2017,0.151610791683197,2.90499997138977
0.280876487493515,0.0565650761127472,0.270842045545578,0.0,0.0,Central African Republic,2017,0.0187726859003305,2.69300007820129
